"time","status","sex","neutered","intake_condition","intake_type","latitude","longitude","black","brown","brown_tabby","calico","cream","gray","gray_tabby","orange","orange_tabby","tan","tortie","white"
98,1,"female","yes","normal","stray",33.8509587,-118.1747396,0,0,0,0,0,1,0,0,0,0,0,1
32,0,"female","no","under_age_or_weight","stray",33.7705296,-118.1948227,1,0,0,0,0,0,0,0,0,0,0,1
47,1,"male","yes","other","stray",33.8743129,-118.1531594,1,0,0,0,0,0,0,0,0,0,0,1
17,1,"female","no","normal","stray",33.7717127,-118.1600653,1,0,0,0,0,0,0,0,0,0,0,1
16,1,"female","yes","normal","stray",33.8531568,-118.1882327,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"male","yes","normal","stray",33.8782002,-118.1859479,1,0,0,0,0,0,0,0,0,0,0,1
55,1,"male","yes","fractious","stray",33.7752237,-118.118042,0,0,0,0,0,1,0,0,0,0,0,1
223,0,"female","yes","other","owner_surrender",33.7869216,-118.167336,0,0,1,0,0,0,0,0,0,0,0,1
11,0,"female","no","ill_moderatete","stray",33.8458602,-118.191597,0,1,0,0,0,0,0,0,0,1,0,0
29,1,"female","yes","normal","stray",33.7839899,-118.2172863,0,0,1,0,0,1,0,0,0,0,0,0
27,0,"male","no","normal","stray",33.7953038,-118.1871975,1,0,0,0,0,0,0,0,0,0,0,1
43,0,"male","no","ill_mild","stray",33.8732943,-118.1967604,1,0,0,0,0,0,0,0,0,0,0,1
43,0,"male","no","ill_mild","stray",33.8732943,-118.1967604,0,0,0,0,0,0,0,1,0,0,0,1
43,0,"male","no","ill_mild","stray",33.8732943,-118.1967604,0,0,0,0,0,0,0,0,1,0,0,1
43,0,"male","no","ill_mild","stray",33.8732943,-118.1967604,0,0,0,0,0,0,0,0,1,0,0,1
28,1,"female","yes","normal","stray",33.7839899,-118.2172863,0,0,1,0,0,1,0,0,0,0,0,0
249,1,"female","yes","normal","stray",33.7990736,-118.2075447,0,0,1,0,0,0,0,0,0,0,0,1
14,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,0,0,0,0,1,0,0,0,0,1
14,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,0,0,0,1,0,0,0,0,0,1
12,1,"male","yes","normal","stray",33.7898501,-118.1578386,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.7838353,-118.1788553,1,0,0,0,0,0,0,0,0,0,0,1
19,1,"male","yes","other","stray",33.8015024,-118.1008424,0,0,0,0,0,1,0,0,0,0,0,1
31,1,"female","yes","normal","stray",33.7658141,-118.1828906,0,0,1,0,0,0,0,0,0,0,0,1
8,0,"female","no","other","stray",33.845041,-118.1652262,1,0,0,0,0,0,0,0,0,0,0,1
22,0,"female","no","ill_mild","stray",33.7789714,-118.1578416,0,0,0,0,0,0,0,0,0,0,0,0
22,0,"female","no","ill_mild","stray",33.7789714,-118.1578416,0,0,1,0,0,0,0,0,0,0,0,0
22,0,"female","no","ill_mild","stray",33.7789714,-118.1578416,1,0,1,0,0,0,0,0,0,0,0,0
16,0,"male","no","ill_mild","stray",33.8437309,-118.1948483,0,0,0,0,0,0,0,0,0,0,0,1
66,0,"male","no","under_age_or_weight","stray",33.8744033,-118.0503997,0,0,0,0,0,1,0,0,0,0,0,1
19,0,"male","no","ill_moderatete","stray",33.8583939,-118.1000236,0,0,1,0,0,0,0,0,0,0,0,1
39,1,"male","yes","under_age_or_weight","stray",33.8743224,-118.1893411,0,0,0,0,0,1,0,0,0,0,0,1
28,1,"female","yes","under_age_or_weight","stray",33.8743224,-118.1893411,0,0,0,0,0,1,0,0,0,0,0,1
83,1,"female","yes","other","stray",33.7855969,-118.145753,1,0,0,0,0,0,0,0,0,0,0,1
37,1,"male","yes","normal","stray",33.7779186,-118.1921449,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"female","no","ill_mild","stray",33.7853169,-118.1937322,0,0,0,0,0,0,0,1,0,0,0,1
8,0,"unknown","unknown","under_age_or_weight","stray",33.8063532,-118.2097755,0,0,0,0,0,1,0,0,0,0,0,1
77,1,"female","yes","normal","stray",33.8103642,-118.1061645,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.8103642,-118.1061645,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.8103642,-118.1061645,0,0,1,0,0,0,0,0,0,0,0,1
184,1,"female","yes","other","stray",33.8724552,-118.0595907,0,0,0,0,0,0,1,0,0,0,0,1
41,1,"male","yes","normal","other",33.7912894,-118.2160074,0,0,1,0,0,0,0,0,0,0,0,1
19,1,"male","yes","fractious","stray",33.8743864,-118.1524712,0,0,0,0,0,1,0,0,0,0,0,1
140,0,"female","yes","normal","stray",33.7694151,-118.1728064,1,0,0,0,0,0,0,0,0,0,0,1
133,1,"female","yes","normal","stray",33.809411,-118.1940185,0,0,0,0,0,0,1,0,0,0,0,1
128,1,"male","yes","normal","stray",33.809411,-118.1940185,1,0,0,0,0,0,0,0,0,0,0,1
59,0,"male","no","under_age_or_weight","stray",33.7835253,-118.1491603,0,0,0,0,0,1,0,0,0,0,0,1
69,0,"male","no","ill_mild","stray",33.7845907,-118.1750967,0,0,0,0,0,1,0,0,0,0,0,1
41,0,"female","no","under_age_or_weight","stray",33.813999,-118.2122092,1,0,0,0,0,0,0,0,0,0,1,0
10,1,"male","yes","normal","stray",33.8096122,-118.0826161,0,0,0,0,0,1,0,0,0,0,0,1
39,1,"female","yes","other","stray",33.8583939,-118.1000236,1,0,0,0,0,0,0,0,0,0,0,1
102,1,"female","yes","normal","stray",33.8134529,-118.1860951,1,0,0,0,0,0,0,0,0,0,0,1
32,1,"male","yes","normal","stray",33.7935031,-118.1828539,1,0,0,0,0,0,0,0,0,0,0,1
116,1,"female","yes","other","owner_surrender",33.7898537,-118.1458794,1,0,0,0,0,0,0,0,0,0,0,1
121,0,"female","yes","ill_mild","stray",33.7751351,-118.1799603,0,0,0,0,0,0,1,0,0,0,0,1
24,0,"male","no","under_age_or_weight","stray",33.7978908,-118.2108759,0,0,1,0,0,0,0,0,0,0,0,1
21,1,"male","yes","normal","stray",33.7789905,-118.1600543,0,0,0,0,0,1,0,0,0,0,0,1
23,0,"female","no","normal","stray",33.7845907,-118.1750967,1,0,0,0,0,0,0,0,0,0,0,1
23,0,"female","no","normal","stray",33.7845907,-118.1750967,1,0,0,0,0,0,0,0,0,0,0,1
23,0,"male","no","normal","stray",33.7845907,-118.1750967,1,0,0,0,0,0,0,0,0,0,0,1
39,0,"male","no","normal","stray",33.8096122,-118.0826161,0,0,0,0,0,0,0,1,0,0,0,1
423,0,"unknown","unknown","under_age_or_weight","stray",33.7770064,-118.1751606,0,0,0,0,0,1,0,0,0,0,0,1
423,0,"unknown","unknown","under_age_or_weight","stray",33.7770064,-118.1751606,0,0,0,0,0,1,0,0,0,0,0,1
23,0,"female","no","under_age_or_weight","stray",33.8632856,-118.0937026,1,0,0,0,0,0,0,0,0,0,0,1
51,0,"female","no","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,0,0,0,1,0,0,0,0,0,0
54,0,"male","no","normal","stray",33.7862248,-118.1633079,0,0,0,0,0,1,0,0,0,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.770513,-118.1836978,0,0,0,0,0,1,0,0,0,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.770513,-118.1836978,0,0,0,0,0,0,0,0,1,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.770513,-118.1836978,0,0,0,0,0,0,0,0,1,0,0,1
32,0,"female","no","under_age_or_weight","stray",33.7848507,-118.1963665,1,0,0,0,0,0,0,0,0,0,0,1
29,1,"male","yes","other","owner_surrender",33.7814103,-118.1911031,0,0,0,0,0,0,0,0,1,0,0,1
63,1,"female","yes","normal","stray",33.8653496,-118.0697727,0,0,0,1,0,0,0,0,0,0,1,0
42,0,"male","no","under_age_or_weight","stray",33.7898857,-118.1910812,0,0,0,0,0,0,0,0,0,0,0,1
42,0,"male","no","under_age_or_weight","stray",33.7898857,-118.1910812,0,0,0,0,0,1,0,0,0,0,0,1
72,1,"male","yes","other","stray",33.7753783,-118.1779488,0,0,0,0,0,1,0,0,0,0,0,1
70,1,"male","yes","under_age_or_weight","stray",33.8115302,-118.1843074,0,0,0,0,0,1,0,0,0,0,0,1
101,1,"female","yes","normal","stray",33.8188673,-118.0809235,1,0,0,0,0,0,0,0,0,0,0,1
105,1,"male","yes","normal","stray",33.8188673,-118.0809235,1,0,0,0,0,0,0,0,0,0,0,1
136,1,"male","yes","other","stray",33.8461651,-118.1667231,0,0,1,0,0,0,0,0,0,0,0,1
49,1,"female","yes","normal","stray",33.8097185,-118.0929813,0,0,0,0,0,1,0,0,0,0,0,1
29,1,"male","yes","normal","stray",33.8097185,-118.0929813,0,0,0,0,0,1,0,0,0,0,0,1
15,1,"male","yes","normal","stray",33.8097185,-118.0929813,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"male","yes","normal","stray",33.843179,-118.1976743,1,0,0,0,0,0,0,0,0,0,0,1
104,1,"male","yes","under_age_or_weight","stray",33.8102815,-118.0819265,1,0,0,0,0,0,0,0,0,0,0,1
47,1,"male","yes","under_age_or_weight","stray",33.7880461,-118.1662014,0,0,0,0,0,1,0,0,0,0,0,1
10,0,"female","no","normal","stray",33.8222428,-118.1026747,0,0,0,0,0,0,0,1,0,0,0,1
114,1,"female","yes","normal","stray",33.7982504,-118.0981399,0,0,1,0,0,0,0,0,0,0,0,1
49,1,"male","yes","under_age_or_weight","stray",33.8623743,-118.0535181,0,0,1,0,0,0,0,0,0,0,0,1
11,0,"female","no","ill_mild","stray",33.8101109,-118.1096495,1,0,0,0,0,0,1,0,0,0,0,0
18,1,"male","yes","other","stray",33.8171059,-118.2143806,0,0,0,0,0,1,0,0,0,0,0,1
34,0,"male","no","other","stray",33.8707761,-118.0665008,0,0,0,0,0,0,1,0,0,0,0,1
9,0,"female","no","under_age_or_weight","stray",33.7799418,-118.2037409,1,0,0,1,0,0,0,0,0,0,0,0
9,0,"male","no","under_age_or_weight","stray",33.7799418,-118.2037409,0,0,0,0,0,1,0,0,0,0,0,1
51,0,"female","no","under_age_or_weight","stray",33.806783,-118.0972337,0,0,0,0,0,0,1,0,0,0,0,1
63,0,"female","no","normal","stray",33.7939966,-118.1719841,0,0,0,0,0,1,1,0,0,0,0,0
68,1,"male","yes","normal","stray",33.7939966,-118.1719841,0,0,0,0,0,1,1,0,0,0,0,0
68,1,"male","no","normal","stray",33.7939966,-118.1719841,0,0,0,0,0,1,1,0,0,0,0,0
64,1,"female","yes","normal","stray",33.7939966,-118.1719841,0,0,0,0,0,1,1,0,0,0,0,0
15,0,"male","no","normal","stray",33.7939966,-118.1719841,1,0,0,0,0,0,0,0,0,0,0,1
17,1,"female","yes","other","stray",33.7971149,-118.1882325,0,0,1,0,0,0,0,0,0,0,0,1
13,1,"female","yes","normal","other",33.7663284,-118.1861294,1,0,0,0,0,0,0,0,0,0,0,1
13,1,"male","yes","normal","other",33.7663284,-118.1861294,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"male","yes","normal","stray",33.7718703,-118.1891162,0,0,1,0,0,0,0,0,0,0,0,1
59,1,"male","yes","ill_moderatete","stray",33.8475833,-118.0677496,0,0,1,0,0,0,0,0,0,0,0,1
61,1,"female","yes","ill_moderatete","stray",33.8475833,-118.0677496,1,0,0,0,0,0,0,0,0,0,0,1
58,1,"male","yes","ill_moderatete","stray",33.8475833,-118.0677496,1,0,0,0,0,0,0,0,0,0,0,1
55,1,"male","yes","normal","stray",33.8171062,-118.1741269,1,0,0,0,0,0,0,0,0,0,0,1
38,0,"female","no","under_age_or_weight","stray",33.7858395,-118.1644052,1,0,0,0,0,0,0,0,0,0,0,1
38,0,"female","no","under_age_or_weight","stray",33.7858395,-118.1644052,1,0,0,0,0,0,0,0,0,0,0,1
36,1,"male","yes","under_age_or_weight","stray",33.8213964,-118.211938,0,0,0,0,0,0,0,1,0,0,0,1
35,0,"male","yes","under_age_or_weight","stray",33.8717843,-118.054309,0,0,0,0,0,1,0,0,0,0,0,1
35,0,"male","yes","under_age_or_weight","stray",33.8717843,-118.054309,0,0,1,0,0,0,0,0,0,1,0,0
34,0,"female","no","normal","stray",33.8098314,-118.1937121,0,0,0,0,0,1,0,0,0,0,0,1
85,1,"male","yes","ill_moderatete","owner_surrender",33.7898537,-118.1458794,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"male","yes","under_age_or_weight","stray",33.7789829,-118.1879927,1,0,0,0,0,1,0,0,0,0,0,0
55,1,"male","yes","normal","other",33.7789911,-118.1934664,1,0,0,0,0,0,0,0,0,0,0,1
11,0,"female","no","normal","stray",33.7751074,-118.1228688,1,0,0,0,0,0,0,0,0,0,0,1
31,1,"female","yes","normal","other",33.8545294,-118.1564047,0,0,0,0,0,0,0,0,0,0,0,0
73,1,"male","yes","normal","stray",33.7903574,-118.0950634,0,0,0,0,0,0,0,0,1,0,0,1
14,1,"male","no","normal","stray",33.846661,-118.1866651,0,0,0,0,0,1,0,0,0,0,0,0
8,1,"male","yes","normal","stray",33.8006337,-118.193066,0,0,0,0,0,0,1,0,0,0,0,1
14,1,"male","yes","normal","stray",33.7795796,-118.1699714,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"male","yes","normal","owner_surrender",33.7816982,-118.196081,0,1,0,0,0,0,0,0,0,0,0,1
92,1,"female","yes","ill_moderatete","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
16,1,"male","yes","fractious","stray",33.7954614,-118.1825936,0,0,0,0,0,1,0,0,0,0,0,1
56,0,"male","yes","normal","other",33.78958,-118.210818,0,0,1,0,0,0,0,0,0,0,0,1
21,0,"female","no","ill_mild","stray",33.819639,-118.202081,1,0,0,0,0,0,0,0,0,0,0,1
64,1,"male","yes","ill_mild","stray",33.8475831,-118.0672484,1,0,0,0,0,0,0,0,0,0,0,1
29,1,"male","yes","ill_mild","stray",33.8475831,-118.0672484,1,0,0,0,0,0,0,0,0,0,0,1
16,1,"male","yes","normal","stray",33.8579994,-118.1008083,0,0,0,0,0,0,0,0,1,0,0,1
16,1,"male","yes","normal","stray",33.8579994,-118.1008083,1,0,0,0,0,0,0,0,0,0,0,1
108,1,"male","yes","ill_mild","stray",33.8530901,-118.0525744,0,0,0,0,0,0,1,0,0,0,0,0
10,0,"male","yes","normal","stray",33.8435268,-118.1926551,0,0,0,0,0,0,0,1,0,0,0,1
14,1,"female","yes","normal","stray",33.8579964,-118.0597403,1,0,0,0,0,0,0,0,0,0,0,1
36,0,"male","no","normal","stray",33.83507,-118.189,0,0,0,0,0,1,0,0,0,0,0,1
117,1,"male","yes","normal","stray",33.83507,-118.189,0,0,0,0,0,0,0,1,0,0,0,1
8,0,"male","no","other","stray",33.8696152,-118.1967147,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","yes","other","stray",33.8023328,-118.0968607,0,0,1,0,0,0,0,0,0,0,0,1
32,0,"male","yes","fractious","stray",33.810379,-118.0992327,1,0,0,0,0,0,0,0,0,0,0,0
9,1,"female","yes","ill_moderatete","other",33.8450507,-118.1296135,0,0,1,0,0,0,0,0,0,0,0,1
17,1,"male","yes","other","stray",33.8691615,-118.1801218,0,0,0,0,0,0,0,0,1,0,0,1
19,0,"female","yes","ill_mild","other",33.8708354,-118.1846106,1,0,0,0,0,0,0,0,0,0,0,1
10,1,"male","yes","other","owner_surrender",33.7971222,-118.1600443,0,0,0,0,0,0,0,0,1,0,0,1
113,1,"male","yes","other","stray",33.7838353,-118.1788553,1,0,0,0,0,0,0,0,0,0,0,1
44,1,"male","yes","normal","owner_surrender",33.7844072,-118.1383162,0,0,0,0,0,0,0,0,1,0,0,1
64,1,"male","yes","normal","owner_surrender",33.7844072,-118.1383162,0,0,0,0,0,0,0,0,1,0,0,1
9,1,"male","yes","fractious","stray",33.7717177,-118.1655775,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"male","yes","normal","owner_surrender",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
204,0,"female","yes","fractious","other",33.7919449,-118.2216409,0,0,0,0,0,0,1,0,0,0,0,1
20,1,"female","yes","fractious","stray",33.8224087,-118.0761684,0,0,1,1,0,0,0,0,0,0,0,0
10,1,"female","yes","normal","stray",33.8783153,-118.1599446,1,0,0,0,0,0,0,0,0,0,0,1
41,1,"male","yes","normal","stray",33.7862407,-118.1622283,1,0,0,0,0,0,0,0,0,0,0,1
53,1,"male","yes","normal","owner_surrender",33.79167,-118.1633039,1,0,0,0,0,0,0,0,0,0,0,1
14,1,"male","yes","normal","other",33.7812864,-118.1847412,1,0,0,0,0,0,0,0,0,0,0,1
97,1,"female","yes","under_age_or_weight","stray",33.8674093,-118.159405,0,0,1,0,0,0,0,0,0,0,0,1
48,1,"female","yes","under_age_or_weight","stray",33.8674093,-118.159405,0,0,0,0,0,1,0,0,0,0,0,1
97,1,"female","yes","under_age_or_weight","stray",33.8674093,-118.159405,0,0,0,0,0,1,0,0,0,0,0,1
98,1,"female","yes","under_age_or_weight","stray",33.7916675,-118.1828537,1,0,0,0,0,0,0,0,0,0,0,1
34,1,"female","no","under_age_or_weight","stray",33.8227291,-118.2200776,1,0,0,0,0,0,0,0,0,0,0,1
126,1,"male","yes","ill_moderatete","owner_surrender",33.7898537,-118.1458794,0,0,0,0,0,0,0,1,0,0,0,1
27,1,"female","yes","under_age_or_weight","stray",33.8672301,-118.1984055,1,0,0,0,0,0,0,0,0,0,0,1
19,1,"male","no","under_age_or_weight","stray",33.8672301,-118.1984055,0,0,0,0,0,1,0,0,0,0,0,1
137,1,"female","yes","normal","stray",33.7781856,-118.1382348,0,0,0,0,0,1,0,0,0,0,0,1
27,1,"male","yes","ill_moderatete","stray",33.7848666,-118.1981085,1,0,0,0,0,0,0,0,0,0,0,1
8,1,"female","yes","normal","stray",33.8557059,-118.1936188,1,0,0,0,0,0,0,0,0,0,0,1
14,1,"female","yes","other","other",33.7812864,-118.1847412,0,0,0,1,0,0,0,0,0,0,0,1
20,0,"male","no","normal","owner_surrender",33.7729382,-118.1948492,1,0,0,0,0,0,0,0,0,0,0,1
13,1,"male","yes","under_age_or_weight","stray",33.8577462,-118.06323,1,0,0,0,0,0,0,0,0,0,0,1
76,1,"female","yes","normal","owner_surrender",33.8638641,-118.181797,1,0,0,0,0,0,0,0,0,0,0,1
280,1,"male","yes","normal","stray",33.850745,-118.1949353,0,0,0,0,0,0,1,0,0,0,0,1
13,0,"female","yes","normal","stray",33.8108047,-118.2198046,1,0,0,0,0,0,0,0,0,0,0,1
104,1,"female","yes","under_age_or_weight","stray",33.7895722,-118.2024301,0,0,1,0,0,0,0,0,0,0,0,1
9,1,"male","yes","under_age_or_weight","stray",33.7972734,-118.2097783,0,0,0,0,0,0,0,0,1,0,0,1
21,1,"female","yes","under_age_or_weight","stray",33.8738178,-118.2053387,1,0,0,0,0,0,0,0,0,0,0,1
35,0,"male","no","under_age_or_weight","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
35,0,"female","no","under_age_or_weight","stray",33.8522331,-118.067556,0,0,0,0,0,1,0,0,0,0,0,1
48,1,"male","yes","normal","owner_surrender",33.771712,-118.1836856,1,0,0,0,0,0,0,0,0,0,0,1
103,1,"male","yes","normal","owner_surrender",33.771712,-118.1836856,1,0,0,0,0,0,0,0,0,0,0,1
65,1,"female","no","under_age_or_weight","stray",33.858738,-118.107833,1,0,0,0,0,0,1,0,0,0,0,0
104,1,"male","yes","other","stray",33.7954513,-118.195632,1,0,0,0,0,1,0,0,0,0,0,0
10,1,"female","yes","normal","stray",33.863826,-118.1857255,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"female","no","normal","stray",33.866659,-118.1682656,0,0,0,0,0,1,0,0,0,0,0,1
15,1,"male","no","normal","stray",33.866659,-118.1682656,1,0,0,0,0,0,0,0,0,0,0,1
35,1,"female","no","under_age_or_weight","stray",33.797293,-118.2040265,1,0,0,0,0,0,0,0,0,0,0,1
202,1,"male","yes","normal","owner_surrender",33.7736391,-118.08315,0,0,0,0,0,0,0,1,0,0,0,1
17,1,"female","no","ill_moderatete","stray",33.8743813,-118.0740833,0,0,1,0,0,0,0,0,0,0,0,1
23,0,"male","no","ill_moderatete","stray",33.8743813,-118.0740833,0,0,0,0,0,0,0,0,1,0,0,1
23,0,"male","no","ill_moderatete","stray",33.8743813,-118.0740833,0,0,0,0,0,0,0,0,1,0,0,1
23,0,"male","no","ill_moderatete","stray",33.8743813,-118.0740833,0,0,0,0,0,0,0,0,1,0,0,1
26,1,"female","no","under_age_or_weight","stray",33.8780581,-118.0519302,1,0,0,0,0,0,0,0,0,0,0,1
57,1,"male","no","under_age_or_weight","stray",33.7950073,-118.188059,1,0,0,0,0,0,1,0,0,0,0,0
28,1,"male","yes","normal","stray",33.7901485,-118.138669,1,0,0,0,0,0,0,0,0,0,0,1
43,1,"male","no","under_age_or_weight","stray",33.7789723,-118.1654888,1,0,0,0,0,0,0,0,0,0,0,1
114,1,"male","yes","other","stray",33.8692073,-118.1708466,1,0,0,0,0,0,0,0,0,0,0,1
22,1,"male","yes","normal","owner_surrender",33.7729382,-118.1948492,1,0,0,0,0,0,0,0,0,0,0,1
91,0,"male","no","normal","stray",33.8119126,-118.1059545,0,0,0,0,0,0,1,0,0,0,0,1
58,1,"male","yes","normal","stray",33.8119126,-118.1059545,0,0,0,0,0,0,1,0,0,0,0,1
36,1,"male","yes","other","stray",33.8601575,-118.1724828,1,0,0,0,0,0,0,0,0,0,0,1
54,1,"male","yes","normal","stray",33.8154442,-118.2119773,0,0,0,0,0,0,0,1,0,0,0,1
123,1,"female","yes","under_age_or_weight","stray",33.8215604,-118.0800689,1,0,0,0,0,0,0,0,0,0,0,1
60,1,"male","yes","under_age_or_weight","stray",33.7782082,-118.1489038,0,0,0,0,0,0,0,0,1,0,0,1
102,1,"female","yes","other","stray",33.799097,-118.1880416,0,0,0,0,0,0,0,0,0,0,0,1
10,1,"male","yes","other","stray",33.7954867,-118.2003292,0,0,1,0,0,0,0,0,0,0,0,1
15,0,"male","no","under_age_or_weight","stray",33.7729091,-118.1994671,1,0,0,0,0,0,0,0,0,0,0,1
14,1,"male","no","under_age_or_weight","stray",33.7729091,-118.1994671,0,0,0,0,0,0,1,0,0,0,0,1
74,1,"female","yes","under_age_or_weight","stray",33.7914622,-118.1803622,0,0,0,0,0,0,0,0,0,0,0,1
8,1,"male","no","under_age_or_weight","stray",33.7914622,-118.1803622,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"male","yes","normal","stray",33.8288416,-118.0896661,0,0,1,0,0,0,0,0,0,0,0,1
16,1,"female","yes","normal","stray",33.8288416,-118.0896661,0,0,0,0,0,0,1,0,0,0,0,1
29,1,"female","yes","other","stray",33.851497,-118.1969998,0,1,0,0,0,0,0,0,0,0,0,1
13,1,"male","yes","ill_moderatete","stray",33.7848666,-118.1981085,1,1,0,0,0,0,0,0,0,0,0,0
10,1,"male","no","under_age_or_weight","stray",33.8005294,-118.1750984,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"female","yes","under_age_or_weight","stray",33.7872317,-118.1659088,0,0,0,0,0,0,1,0,0,0,0,1
12,0,"male","no","under_age_or_weight","stray",33.8740853,-118.0693558,1,0,0,0,0,0,0,0,0,0,0,1
12,0,"female","no","under_age_or_weight","stray",33.8740853,-118.0693558,0,0,1,0,0,0,0,0,0,0,0,1
32,1,"male","no","normal","stray",33.84406,-118.192569,0,0,0,0,0,1,0,0,0,0,0,1
45,1,"male","no","normal","stray",33.7756077,-118.1377105,1,0,0,0,0,0,0,0,0,0,0,1
40,1,"male","no","normal","stray",33.8357311,-118.1884661,0,0,0,0,0,1,0,0,0,0,0,1
26,0,"female","no","normal","stray",33.8357311,-118.1884661,0,0,0,0,0,1,0,0,0,0,0,1
39,1,"male","yes","ill_mild","stray",33.8096099,-118.1076044,0,0,1,0,0,0,0,0,0,0,0,1
216,1,"male","yes","normal","owner_surrender",33.8543545,-118.1790948,1,0,0,0,0,0,0,0,0,0,0,1
31,1,"male","yes","under_age_or_weight","stray",33.7873962,-118.188855,1,0,0,0,0,0,0,0,0,0,0,1
27,1,"male","yes","under_age_or_weight","stray",33.7873962,-118.188855,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","under_age_or_weight","stray",33.7873962,-118.188855,1,0,0,0,0,0,0,0,0,0,0,1
16,1,"female","yes","normal","other",33.7898537,-118.1458794,0,0,0,0,0,0,0,1,0,0,0,1
26,0,"male","no","normal","stray",33.8357311,-118.1884661,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"female","yes","ill_mild","stray",33.8047935,-118.1889261,1,0,0,0,0,0,0,0,0,0,0,1
44,1,"male","yes","ill_mild","stray",33.8047935,-118.1889261,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","ill_moderatete","stray",33.7772394,-118.1730704,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"male","yes","ill_mild","stray",33.8808812,-118.1770865,0,0,0,0,0,1,0,0,0,0,0,1
53,0,"female","no","normal","stray",33.8191222,-118.1758938,1,0,0,0,0,0,0,0,0,0,0,1
53,0,"male","no","normal","stray",33.8191222,-118.1758938,1,0,0,0,0,0,0,0,0,0,0,1
42,1,"male","yes","normal","stray",33.8191222,-118.1758938,1,0,0,0,0,0,0,0,0,0,0,1
43,1,"male","no","normal","stray",33.8191222,-118.1758938,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"male","no","normal","stray",33.8191222,-118.1758938,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"male","yes","under_age_or_weight","stray",33.840856,-118.1914453,0,0,1,0,0,0,0,0,0,0,0,1
52,1,"female","yes","ill_mild","stray",33.7809285,-118.181451,1,0,0,0,0,0,0,0,0,0,0,1
49,0,"male","yes","under_age_or_weight","stray",33.8006395,-118.0558465,1,0,0,0,0,0,0,0,0,0,0,1
30,1,"male","no","ill_mild","stray",33.8322761,-118.1403712,1,0,0,0,0,0,0,0,0,0,0,1
67,0,"female","no","normal","stray",33.7853169,-118.1937322,0,0,0,0,0,0,0,1,0,0,0,1
67,0,"unknown","unknown","under_age_or_weight","stray",33.7853169,-118.1937322,0,0,0,0,0,0,0,1,0,0,0,1
67,0,"unknown","unknown","under_age_or_weight","stray",33.7853169,-118.1937322,0,0,0,0,0,0,0,1,0,0,0,1
46,1,"female","yes","under_age_or_weight","stray",33.8465661,-118.2002407,1,0,0,0,0,0,0,0,0,0,0,1
23,1,"female","yes","under_age_or_weight","stray",33.8465661,-118.2002407,0,0,0,0,0,0,1,0,0,0,0,1
59,1,"male","yes","under_age_or_weight","stray",33.8465661,-118.2002407,1,0,0,0,0,0,0,0,0,0,0,1
18,1,"male","yes","under_age_or_weight","stray",33.8465661,-118.2002407,0,0,1,0,0,0,0,0,0,0,0,1
39,1,"male","no","under_age_or_weight","stray",33.8465661,-118.2002407,0,0,1,0,0,0,0,0,0,0,0,1
86,1,"male","yes","other","stray",33.7715993,-118.1761496,0,0,0,0,0,1,0,0,0,0,0,1
63,0,"female","yes","normal","stray",33.8027141,-118.2196039,1,0,0,0,0,0,0,0,0,0,1,0
30,1,"female","yes","ill_moderatete","stray",33.7845797,-118.1740015,0,0,0,0,0,1,0,0,0,0,0,1
34,1,"female","yes","ill_moderatete","stray",33.7845797,-118.1740015,0,0,0,0,0,1,0,0,0,0,0,1
62,0,"male","no","ill_mild","stray",33.7982504,-118.0981399,1,0,0,0,0,0,1,0,0,0,0,0
25,1,"female","no","normal","stray",33.859486,-118.1615507,0,0,0,0,0,1,0,0,0,0,0,1
33,1,"female","no","normal","stray",33.859486,-118.1615507,1,0,0,0,0,0,0,0,0,0,0,1
