"authors","imports","suggests","depends","Roxygen","gh","rforge","descr","r_count","r_size","ns_import","ns_export","s3_methods","s4_methods","doc_count","doc_size","src_count","src_size","data_count","data_size","testthat_count","testthat_size","time","status"
3,0,0,3,0,0,0,80,6,0.013176,1,0,0,0,0,0,0,0,0,0,0,0,38,1
1,2,0,2,1,1,0,320,8,0.064743,2,1,27,0,0,0,0,0,2,0.002091,0,0,127,1
1,4,5,1,0,0,0,228,16,0.58549,1,37,50,0,1,0.008042,4,0.499729,8,0.200848,0,0,394,1
1,2,0,0,1,0,0,378,7,0.02219,2,1,0,0,0,0,4,0.007352,0,0,0,0,80,1
1,2,2,1,0,1,0,479,6,0.013326,2,8,6,0,4,0.092528,12,0.066028,0,0,0,0,452,1
1,0,0,3,0,0,0,813,15,0.024247,2,0,0,0,0,0,0,0,1,0.003379,0,0,121,1
1,0,0,3,0,0,0,615,22,0.038793,3,0,0,0,0,0,0,0,5,0.005592,0,0,135,1
1,0,0,2,0,0,0,418,19,0.034672,3,0,0,0,0,0,0,0,4,0.026348,0,0,42,1
1,4,4,3,0,0,0,37,44,0.166161,11,1,6,0,2,0.058886,96,0.255196,0,0,0,0,200,1
16,7,0,4,1,0,0,511,58,0.77259,23,70,6,0,0,0,72,1.352785,5,0.096861,0,0,198,1
1,3,0,1,0,0,0,61,24,0.032037,8,0,2,0,0,0,0,0,0,0,0,0,71,1
1,6,2,1,1,1,0,863,11,0.026559,17,7,1,0,0,0,7,0.019997,0,0,4,0.002794,133,1
1,5,5,1,1,1,0,97,46,0.06598,9,48,165,0,0,0,0,0,1,0.029174,33,0.023357,70,1
4,3,3,0,0,0,0,346,9,0.026335,5,12,0,0,1,0.017821,7,0.00667,0,0,1,0.002913,140,1
1,3,3,1,1,1,0,363,7,0.101198,0,5,0,0,1,0.019225,0,0,1,0.962573,1,0.005914,79,1
1,7,4,2,1,1,0,200,14,0.04505,10,23,2,0,2,0.00586,0,0,0,0,6,0.014219,152,1
1,0,2,1,0,0,0,95,4,0.012635,0,35,7,0,0,0,8,0.072755,0,0,3,0.002821,82,1
1,1,0,2,1,1,0,216,7,0.015976,13,2,6,0,0,0,0,0,3,3.982312,0,0,95,1
1,5,1,0,0,0,0,410,15,0.11563,4,1,3,1,0,0,0,0,0,0,43,0.029545,112,1
1,0,0,0,0,0,0,258,1,0.011154,0,0,0,0,0,0,0,0,4,0.002319,0,0,33,1
1,6,0,1,0,0,0,383,4,0.005179,8,1,0,0,0,0,6,0.007249,0,0,0,0,127,1
1,7,0,0,0,0,0,398,41,0.122309,7,1,47,0,0,0,0,0,4,0.002253,0,0,132,1
1,4,2,0,1,1,0,424,1,0.008255,6,3,0,0,0,0,0,0,0,0,1,0.000678,55,1
1,0,1,2,0,0,0,63,39,0.096343,0,0,0,0,0,0,0,0,3,0.025574,0,0,98,1
2,0,0,3,0,0,0,589,2,0.107129,2,1,11,0,0,0,0,0,0,0,0,0,63,1
1,3,3,1,0,0,0,180,9,0.024926,5,0,11,0,1,0.017298,0,0,3,0.00072,0,0,105,1
1,0,2,2,0,0,0,446,23,0.248912,2,1,0,0,0,0,1,0.01371,1,0.000727,0,0,73,1
1,1,0,1,0,0,0,89,1,0.012872,3,3,0,1,0,0,0,0,2,0.804539,0,0,37,1
4,4,0,1,0,0,0,372,1,0.005712,4,0,0,0,0,0,0,0,0,0,0,0,44,1
2,0,0,3,0,0,0,258,30,0.036714,0,0,0,0,0,0,0,0,0,0,0,0,65,1
1,0,6,6,0,0,0,409,42,0.13887,1,0,0,0,0,0,0,0,3,0.200557,0,0,209,1
1,0,0,0,0,0,0,171,5,0.019714,2,1,3,0,0,0,0,0,1,0.000288,0,0,28,1
1,0,0,1,0,0,0,109,1,0.006588,0,1,0,0,0,0,0,0,0,0,0,0,24,1
1,0,0,0,0,0,0,381,1,0.006463,0,12,0,0,0,0,0,0,0,0,0,0,25,1
1,1,0,0,1,1,0,124,4,0.00815,8,1,0,0,0,0,0,0,0,0,0,0,41,1
2,0,1,3,0,0,0,103,41,0.053547,4,1,14,0,0,0,20,0.106095,2,0.169267,0,0,64,1
1,4,1,1,1,0,0,128,22,0.439197,34,93,130,0,0,0,0,0,3,0.35037,3,0.005154,121,1
1,0,0,0,0,0,0,169,2,0.001844,0,0,1,0,0,0,0,0,0,0,0,0,25,1
1,1,0,1,1,0,0,609,3,0.022415,0,5,0,0,0,0,0,0,0,0,0,0,43,1
1,0,0,1,1,0,0,299,5,0.031718,5,6,3,0,0,0,9,0.009361,1,0.87888,0,0,47,1
1,1,2,1,1,1,0,462,2,0.013024,3,2,0,0,0,0,0,0,1,0.000392,4,0.009124,42,1
3,0,0,5,0,0,0,329,30,0.291853,4,0,0,0,0,0,0,0,35,0.168199,0,0,98,1
1,0,0,1,0,0,0,347,1,0.003155,0,0,0,0,0,0,0,0,1,0.063805,0,0,27,1
1,2,2,1,1,0,0,521,6,0.062528,3,3,4,0,0,0,0,0,0,0,0,0,41,1
1,0,0,2,0,0,0,239,10,0.01455,1,0,0,0,0,0,0,0,1,0.000514,0,0,34,1
3,9,1,1,0,1,0,503,159,0.186441,53,26,44,0,0,0,9,0.03332,5,0.093899,0,0,207,1
2,4,2,1,1,1,0,222,2,0.071294,7,4,4,0,1,0.014766,0,0,2,0.076771,0,0,148,1
1,9,2,1,1,0,0,1202,7,0.051192,6,7,0,0,1,0.009504,0,0,0,0,0,0,88,1
1,0,1,6,0,1,0,444,12,0.127119,8,3,0,0,0,0,0,0,0,0,0,0,92,1
5,0,0,2,0,0,0,300,21,0.041586,2,0,0,0,0,0,0,0,0,0,0,0,67,1
1,3,3,1,1,0,0,360,7,0.063544,0,5,5,0,1,0.016911,0,0,3,0.012587,4,0.027647,118,1
1,0,1,3,0,0,0,79,2,0.011457,2,1,1,0,0,0,0,0,1,0.000448,0,0,43,1
5,0,0,4,0,0,0,255,2,0.062821,21,4,4,0,0,0,0,0,8,0.002045,0,0,40,1
2,4,2,1,1,0,0,440,3,0.067399,4,18,3,0,0,0,0,0,0,0,0,0,213,1
2,4,1,4,0,0,0,845,8,0.024562,10,0,0,0,0,0,0,0,1,0.002647,1,0.000189,354,1
1,8,7,1,1,1,0,374,6,0.026212,20,6,0,0,0,0,0,0,21,3.90715,1,0.000353,166,1
1,4,2,1,1,0,0,422,8,0.060706,0,8,12,0,1,0.008384,0,0,3,0.012173,6,0.041382,49,1
1,0,2,1,1,0,0,175,5,0.006544,3,5,0,0,0,0,0,0,0,0,0,0,38,1
1,0,0,1,1,1,0,613,3,0.002767,0,2,0,0,0,0,5,0.005893,0,0,0,0,35,1
1,0,2,2,0,0,0,138,4,0.012079,3,3,0,0,2,0.02349,0,0,0,0,0,0,127,1
1,0,0,1,1,0,0,161,3,0.010895,0,2,0,0,0,0,8,0.052998,0,0,0,0,34,1
1,9,3,1,1,0,0,245,24,0.205236,10,0,1,0,3,0.031013,4,0.020905,1,0.640764,0,0,559,1
1,0,0,0,1,0,0,191,4,0.026383,0,4,0,0,0,0,0,0,0,0,0,0,25,1
1,0,1,2,1,0,0,261,6,0.044805,6,57,0,0,0,0,0,0,0,0,1,0.00435,45,1
3,4,0,0,0,0,0,709,16,0.062062,8,1,0,0,0,0,0,0,0,0,0,0,116,1
1,0,8,3,0,0,0,288,9,0.015978,3,1,0,0,1,0.000331,1,0.000648,3,0.011772,0,0,114,1
1,8,0,0,0,0,0,188,17,0.025148,4,0,0,0,0,0,0,0,6,0.008384,0,0,126,1
1,0,0,0,0,0,0,134,1,0.013352,2,0,3,0,0,0,0,0,0,0,0,0,29,1
1,1,3,0,1,0,0,253,16,0.078037,0,0,0,0,1,0.031229,0,0,1,0.053814,0,0,65,1
2,2,0,4,0,0,0,648,2,0.032702,3,0,0,0,0,0,0,0,2,0.043229,0,0,58,1
1,2,0,4,0,0,0,83,18,0.061155,6,0,6,0,4,0.163236,22,0.281518,5,0.041331,0,0,265,1
1,7,8,2,1,1,0,313,8,0.130342,6,6,36,0,2,0.124065,0,0,1,0.004676,0,0,158,1
3,1,0,0,0,0,0,117,2,0.000685,2,1,0,0,0,0,2,0.00572,0,0,0,0,70,1
2,8,5,0,1,1,0,406,181,0.385531,4,35,34,0,3,0.163643,0,0,0,0,0,0,101,1
5,7,6,5,0,0,0,586,9,0.265519,11,1,37,0,2,0.176032,0,0,6,0.068105,0,0,430,1
1,3,4,1,1,1,0,476,3,0.04479,4,13,0,0,2,0.012218,0,0,12,0.227916,0,0,75,1
1,0,7,1,1,1,0,474,12,0.154427,0,7,0,0,2,0.01316,0,0,4,0.652112,3,0.00272,57,1
1,0,5,1,1,1,0,61,2,0.001145,0,1,0,0,1,0.000956,0,0,1,0.084474,2,0.005467,47,1
1,4,1,1,1,1,0,363,6,0.047392,1,2,0,0,0,0,0,0,0,0,2,0.001504,47,1
2,0,0,1,0,0,0,106,1,0.012911,0,0,2,0,1,0.007412,0,0,0,0,0,0,39,1
1,0,0,9,0,0,0,169,90,0.09602,8,0,0,1,0,0,19,0.026286,19,1.182393,0,0,257,1
1,4,0,0,1,1,0,234,3,0.009795,4,6,0,0,0,0,0,0,0,0,0,0,60,1
1,1,4,1,0,1,0,650,69,0.058821,3,1,43,0,1,0.042113,0,0,3,0.005301,0,0,87,1
1,0,1,4,0,1,0,151,23,0.03468,5,1,0,1,0,0,0,0,1,0.3005,0,0,78,1
1,5,5,4,1,0,0,976,12,0.174532,35,33,0,0,1,0.092228,2,0.035256,0,0,0,0,521,1
2,8,2,4,0,1,0,228,10,0.096864,19,0,0,0,1,0.005171,2,0.001612,1,1.922007,0,0,330,1
1,3,0,0,0,1,0,82,4,0.007772,3,3,6,0,0,0,0,0,0,0,0,0,49,1
1,1,2,0,1,0,0,217,1,0.001835,0,1,0,0,1,0.003069,0,0,0,0,0,0,52,1
1,11,0,1,0,0,0,252,17,0.072893,11,8,9,0,0,0,2,0.004147,1,0.00598,0,0,145,1
1,8,0,2,1,1,0,561,2,0.037528,3,1,0,0,0,0,0,0,0,0,0,0,78,1
1,9,1,1,1,1,0,566,61,0.278504,80,18,6,0,0,0,0,0,2,0.003286,0,0,134,1
1,21,2,1,1,1,0,652,3,0.005395,1,1,0,0,0,0,0,0,1,0.002065,0,0,57,1
1,10,5,1,1,1,0,467,5,0.009674,27,10,4,0,1,0.00525,0,0,0,0,0,0,105,1
1,13,6,1,1,1,0,1761,6,0.034986,2,9,0,0,1,0.013473,0,0,0,0,4,0.006305,108,1
2,4,3,0,0,0,0,282,9,0.0337,6,0,1,0,1,0.024005,0,0,0,0,0,0,164,1
4,2,4,6,0,1,0,425,84,0.386311,3,4,135,1,4,0.054961,16,0.129451,0,0,0,0,211,1
1,1,2,2,1,0,0,498,6,0.074526,1,34,0,0,1,0.006042,7,0.130623,1,0.006193,0,0,91,1
1,1,3,0,1,0,0,179,4,0.006362,1,5,0,0,1,0.001827,4,0.007081,0,0,2,0.004868,48,1
1,1,4,0,1,1,0,121,4,0.013215,2,10,1,0,0,0,0,0,0,0,4,0.008886,67,1
1,4,2,0,1,1,0,181,2,0.006685,4,2,0,0,1,0.003864,0,0,0,0,0,0,110,1
2,0,1,2,0,0,0,111,0,0,0,0,0,0,0,0,0,0,42,0.107494,0,0,70,1
1,2,0,1,1,1,0,235,18,0.055952,2,20,3,26,1,0.000884,5,0.005275,0,0,0,0,70,1
2,5,0,1,0,0,0,623,1,0.006644,6,0,0,0,0,0,0,0,0,0,0,0,56,1
1,2,0,6,0,0,1,172,5,0.011811,7,5,5,0,0,0,0,0,0,0,0,0,99,1
1,1,0,0,1,0,0,277,2,0.004488,3,2,0,0,0,0,0,0,0,0,0,0,68,1
3,2,0,2,0,0,0,47,2,0.089088,3,6,0,0,1,0.008278,0,0,0,0,0,0,123,1
1,5,3,1,1,0,0,1123,19,0.130892,0,19,3,0,1,0.005604,0,0,3,0.361082,4,0.030359,300,1
1,4,0,0,0,0,0,460,19,0.02139,4,0,0,0,0,0,0,0,1,0.003071,0,0,38,1
1,8,7,5,1,0,0,225,14,0.110066,66,30,9,0,3,0.041212,0,0,1,0.035953,10,0.086702,235,1
1,8,5,3,1,1,0,134,42,0.169772,9,52,14,0,0,0,17,0.033612,17,2.824555,4,0.002483,161,1
1,5,2,1,1,1,0,300,6,0.021463,11,4,0,0,0,0,0,0,0,0,1,0.001178,59,1
1,1,4,1,0,1,0,809,113,0.734602,5,0,25,0,0,0,0,0,0,0,0,0,154,1
1,0,1,7,0,0,0,512,18,0.482352,12,0,11,0,0,0,0,0,5,0.888528,0,0,102,1
2,3,1,2,1,1,0,209,3,0.006006,8,4,0,0,0,0,0,0,4,0.002781,0,0,73,1
2,0,1,1,0,0,0,107,3,0.030846,0,2,0,0,0,0,0,0,0,0,0,0,27,1
1,2,0,1,1,0,0,641,1,0.010216,1,4,0,0,0,0,0,0,0,0,0,0,61,1
1,5,2,1,1,1,0,808,33,0.086192,21,15,15,0,1,0.004977,0,0,3,0.002277,1,0.001171,77,1
3,8,8,5,1,0,0,213,7,0.139896,13,12,0,0,1,0.016184,0,0,6,1.780306,0,0,506,1
2,0,0,5,0,0,0,196,19,0.064472,1,0,0,0,0,0,0,0,2,0.06929,0,0,64,1
1,1,0,1,0,0,0,345,1,0.008019,3,0,0,0,0,0,0,0,0,0,0,0,56,1
1,0,0,4,0,0,0,80,26,0.077997,3,1,2,0,0,0,0,0,1,0.008616,0,0,68,1
1,9,0,1,1,0,0,264,16,0.056491,42,13,0,0,0,0,0,0,3,0.100637,0,0,211,1
1,3,2,1,1,0,0,272,4,0.018517,6,4,0,0,1,0.00766,0,0,0,0,0,0,60,1
1,1,0,1,1,0,0,151,13,0.023377,10,11,0,0,0,0,0,0,0,0,0,0,53,1
7,1,0,6,1,0,0,309,16,0.074113,18,2,8,0,0,0,5,0.016071,3,0.008185,0,0,114,1
1,34,5,2,1,1,0,104,27,0.305585,11,55,1,0,1,0.000289,2,0.018247,2,0.016915,5,0.023667,223,1
1,0,1,1,1,0,0,323,9,0.045545,12,8,0,0,0,0,0,0,1,0.00053,5,0.001413,101,1
1,6,1,1,1,1,0,291,6,0.021069,12,6,0,0,0,0,0,0,0,0,38,0.048832,97,1
1,0,0,3,0,0,0,132,2,0.002886,0,0,0,0,0,0,0,0,1,0.000789,0,0,30,1
1,1,4,1,0,0,0,576,10,0.162247,20,2,0,0,1,0.014714,0,0,7,0.046816,0,0,117,1
1,5,4,1,1,0,0,277,14,0.06648,0,15,3,0,1,0.037349,0,0,0,0,9,0.018474,59,1
1,1,0,1,1,0,0,826,5,0.086054,4,11,31,0,0,0,2,0.036773,2,1.20472,0,0,170,1
1,4,5,1,0,1,0,248,22,0.067864,1,26,0,0,1,0.0124,4,0.019233,0,0,0,0,92,1
1,5,18,3,0,1,0,1114,139,0.97033,7,1,114,0,0,0,0,0,36,0.032682,69,0.22886,331,1
1,2,0,5,1,0,0,1096,14,0.068212,15,9,8,0,0,0,0,0,0,0,0,0,126,1
3,4,0,0,0,0,0,238,1,0.019221,7,2,0,0,0,0,0,0,0,0,0,0,93,1
2,9,2,1,1,0,0,1217,51,0.203065,58,41,0,0,1,0.046788,0,0,3,0.382747,13,0.010941,166,1
1,9,0,0,0,1,0,913,10,0.105973,9,72,0,0,0,0,0,0,0,0,0,0,157,1
1,8,4,1,1,0,0,626,6,0.021234,7,6,0,0,1,0.003004,0,0,3,0.434127,1,0.000164,96,1
1,1,0,0,0,0,0,283,1,0.000426,1,0,0,0,0,0,4,0.004976,0,0,0,0,66,1
1,0,0,1,1,0,0,997,13,0.116525,4,12,0,0,0,0,0,0,0,0,0,0,37,1
7,34,4,1,1,0,0,278,33,0.281834,9,37,0,0,2,0.0433,0,0,6,1.719829,0,0,211,1
6,16,1,3,0,0,0,234,48,0.281749,19,1,0,0,3,0.027397,0,0,10,3.116126,0,0,398,1
1,0,0,1,0,0,0,89,1,0.01479,0,1,8,0,0,0,0,0,5,0.001948,0,0,29,1
4,9,2,1,1,1,0,97,6,0.037583,10,13,0,0,1,0.003213,0,0,1,0.001424,0,0,294,1
1,2,7,1,0,0,0,111,12,0.01412,2,11,0,0,1,0.01364,0,0,1,9.560058,0,0,70,1
1,30,0,1,1,0,0,246,35,0.116691,80,51,0,0,0,0,0,0,3,0.007291,0,0,346,1
1,3,0,0,1,0,0,371,8,0.034719,0,5,1,0,0,0,0,0,0,0,0,0,49,1
1,3,2,0,1,0,0,150,8,0.020361,6,8,2,0,0,0,0,0,0,0,0,0,45,1
1,6,3,3,1,0,1,283,15,0.209128,44,10,20,0,0,0,0,0,11,0.009941,9,0.027102,137,1
1,5,1,1,0,0,0,288,12,0.163798,5,10,0,0,1,0.015772,1,0.00165,3,0.140667,0,0,186,1
1,0,0,0,0,0,0,940,1,0.035282,3,0,15,0,0,0,0,0,0,0,0,0,41,1
1,2,0,0,0,0,0,362,14,0.021552,5,14,14,0,1,0.023271,0,0,8,0.002003,0,0,49,1
1,0,0,5,0,0,0,981,19,0.040815,3,0,0,0,0,0,0,0,2,1.36024,0,0,160,1
1,0,9,2,0,1,0,317,6,0.020507,0,0,0,0,0,0,0,0,2,1.194108,0,0,44,1
1,11,2,1,1,0,0,1111,9,0.201503,34,44,12,0,0,0,0,0,0,0,0,0,122,1
1,2,3,1,1,1,0,168,5,0.023886,0,1,0,0,1,0.005304,0,0,6,0.009532,0,0,79,1
1,10,1,1,0,0,0,407,24,0.134363,12,4,12,0,0,0,0,0,4,0.004236,0,0,112,1
1,0,7,4,0,1,0,1173,5,0.028418,0,0,0,0,0,0,0,0,1,2.983044,0,0,50,1
4,5,0,2,1,1,0,743,5,0.026183,14,3,0,0,0,0,0,0,1,0.006672,0,0,89,1
3,0,4,1,0,0,0,196,4,0.00406,0,4,0,0,1,0.021301,0,0,3,0.42777,0,0,33,1
1,9,4,2,0,1,0,282,35,0.263055,12,0,55,0,0,0,0,0,32,0.095495,1,0.01759,163,1
1,0,0,1,0,1,0,535,19,0.068279,4,0,10,0,0,0,0,0,0,0,0,0,47,1
1,1,0,1,0,0,0,163,8,0.054981,2,1,0,0,1,0.005042,15,0.039682,1,0.045215,0,0,64,1
1,2,4,3,1,1,0,279,8,0.019766,4,2,1,0,1,0.005231,4,0.002415,2,0.000937,1,0.003782,224,1
1,0,0,0,0,0,0,756,1,0.041056,7,0,0,0,0,0,0,0,0,0,0,0,30,1
1,0,0,1,0,0,0,232,7,0.007871,1,0,2,0,0,0,0,0,1,0.000258,0,0,30,1
1,0,0,4,0,0,0,507,8,0.021829,2,0,4,0,0,0,0,0,4,0.003427,0,0,105,1
1,0,0,1,0,0,0,236,7,0.025759,2,0,0,0,0,0,0,0,2,0.00275,0,0,46,1
1,7,3,1,1,1,0,434,12,0.166765,2,7,0,0,2,0.026445,0,0,4,0.006308,0,0,197,1
5,10,0,1,0,0,1,156,8,0.033945,4,1,0,0,0,0,0,0,14,2.521371,0,0,138,1
1,4,3,4,0,1,0,171,17,0.039809,7,1,0,0,0,0,0,0,0,0,0,0,96,1
1,0,0,2,0,0,0,140,1,0.001651,0,1,0,0,0,0,0,0,4,0.003967,0,0,62,1
1,9,0,2,0,0,0,134,45,0.242919,13,1,12,1,2,0.104991,13,0.171856,3,0.473775,0,0,276,1
2,2,2,1,1,1,0,96,25,0.096216,12,22,21,0,1,0.023637,0,0,2,0.002645,7,0.00764,170,1
1,3,0,5,0,0,0,173,31,0.034526,1,0,0,0,0,0,0,0,7,0.30595,0,0,108,1
3,0,0,2,0,0,0,886,1,0.019247,1,2,0,0,0,0,0,0,0,0,0,0,37,1
4,0,6,2,0,0,0,86,28,0.143631,0,0,23,0,0,0,0,0,18,2.678027,0,0,106,1
3,2,0,2,1,0,0,233,6,0.021591,20,5,0,0,0,0,0,0,3,0.036344,0,0,54,1
1,3,0,0,0,0,0,73,2,0.004088,3,1,0,0,0,0,0,0,1,0.002899,0,0,71,1
6,1,0,1,0,0,0,156,6,0.014806,2,0,0,0,0,0,0,0,1,0.011937,0,0,53,1
1,0,0,0,0,0,0,308,4,0.00776,0,0,1,0,0,0,0,0,1,0.045257,0,0,25,1
1,1,1,1,1,0,0,501,23,0.060006,6,17,0,0,0,0,0,0,0,0,1,0.013183,60,1
1,2,2,1,0,0,0,778,1,0.021373,5,0,0,0,1,0.018487,0,0,0,0,0,0,71,1
1,22,11,1,1,1,0,240,54,0.29077,51,92,17,0,2,0.026088,0,0,2,0.723201,15,0.318724,429,1
1,0,1,0,1,1,0,304,5,0.028393,1,32,0,0,0,0,0,0,0,0,5,0.007757,48,1
1,3,10,1,1,1,0,399,14,0.033081,5,23,0,0,0,0,0,0,0,0,4,1.914262,83,1
2,9,1,2,1,1,0,214,79,0.35923,57,78,0,0,0,0,0,0,0,0,7,0.020909,207,1
1,4,0,3,0,0,1,179,33,0.240086,8,0,63,0,0,0,0,0,6,0.006659,0,0,90,1
1,5,4,3,1,1,0,502,72,0.917474,66,230,107,0,0,0,25,0.437055,4,0.285523,4,0.004806,559,1
1,7,1,1,1,1,0,481,14,0.084719,0,12,0,0,0,0,0,0,3,0.207709,1,0.001013,78,1
5,0,0,5,0,0,0,156,1,0.026423,1,0,0,0,0,0,0,0,1,7.6e-05,0,0,87,1
1,0,0,3,0,0,0,63,6,0.077257,0,0,0,0,0,0,0,0,7,0.01508,0,0,62,1
1,5,0,1,1,1,0,296,6,0.016301,7,5,0,0,0,0,0,0,0,0,0,0,57,1
1,12,3,0,1,1,0,147,14,0.503139,55,101,7,0,1,0.017913,5,0.127062,0,0,0,0,265,1
1,0,0,1,0,0,0,113,8,0.030771,1,5,0,1,0,0,6,0.003231,0,0,0,0,40,1
2,4,0,1,0,0,0,208,12,0.062899,9,1,11,0,0,0,17,0.080538,2,0.147821,0,0,147,1
1,5,0,1,1,0,0,752,1,0.009109,0,2,0,0,0,0,0,0,3,0.029596,0,0,35,1
3,0,0,2,0,0,0,120,57,0.128381,0,0,0,0,0,0,0,0,0,0,0,0,48,1
1,0,0,2,0,0,0,119,11,0.051242,0,6,0,0,0,0,0,0,1,0.001916,0,0,42,1
1,0,0,0,0,0,0,175,5,0.034923,2,0,0,0,0,0,0,0,3,0.00127,0,0,28,1
1,5,2,1,1,1,0,590,14,0.104524,5,6,13,0,0,0,8,0.034937,1,0.0064,11,0.012956,119,1
1,0,0,0,1,1,0,251,2,0.00922,6,2,0,0,0,0,0,0,0,0,0,0,41,1
1,8,3,1,1,1,0,875,8,0.051249,0,13,12,0,1,0.014902,0,0,0,0,6,0.005259,70,1
1,5,5,1,1,1,0,522,8,0.051651,17,4,3,0,0,0,5,0.013362,2,0.442143,1,0.004674,562,1
2,4,0,1,0,0,0,87,2,0.042172,4,3,0,0,0,0,0,0,0,0,0,0,136,1
1,0,6,2,1,0,0,396,7,0.023139,1,1,6,0,0,0,0,0,0,0,0,0,53,1
1,6,9,2,1,0,0,333,19,0.073188,2,21,1,0,3,0.013438,0,0,0,0,4,0.006056,1150,1
2,0,0,1,0,0,0,121,16,0.037127,1,1,3,0,1,0.012223,0,0,2,0.046446,0,0,74,1
1,8,3,2,1,1,0,546,9,0.157278,23,8,7,0,0,0,6,0.004595,0,0,9,1.832493,563,1
4,0,0,0,1,0,0,596,4,0.072364,3,4,0,0,0,0,0,0,0,0,0,0,44,1
2,3,4,0,0,0,0,363,4,0.012906,5,0,6,0,1,0.040606,0,0,0,0,0,0,81,1
1,0,0,5,0,0,0,166,31,0.054706,1,1,0,0,0,0,0,0,0,0,0,0,79,1
1,0,3,3,1,1,0,141,2,0.051185,5,4,0,0,0,0,5,0.043944,0,0,0,0,84,1
1,3,5,1,1,1,0,497,9,0.04892,7,17,0,0,3,0.008925,0,0,0,0,0,0,119,1
1,4,4,2,0,0,0,342,17,1.095839,9,1,82,0,0,0,20,0.609169,2,0.011151,0,0,1072,1
1,14,4,5,1,1,0,490,102,0.273484,66,79,35,0,0,0,0,0,0,0,1,0.000248,630,1
1,0,0,0,0,0,0,356,1,0.002541,0,1,0,0,0,0,1,0.011389,0,0,0,0,32,1
1,4,4,1,1,0,0,633,22,0.193917,9,21,0,9,0,0,0,0,1,0.003973,0,0,175,1
1,0,0,3,0,0,0,110,6,0.007932,1,0,0,0,0,0,0,0,1,0.001682,0,0,51,1
1,10,3,2,1,0,0,201,40,0.159929,21,38,0,0,1,0.022252,0,0,1,0.000842,0,0,302,1
1,6,0,0,0,0,0,164,32,0.251369,10,17,4,0,0,0,0,0,13,0.505383,0,0,185,1
1,0,0,5,0,0,0,259,92,1.676465,0,0,0,0,0,0,0,0,2,0.098867,0,0,95,1
1,0,2,1,0,0,0,380,8,0.024503,1,0,0,0,0,0,0,0,0,0,0,0,46,1
1,0,1,2,0,1,0,185,1,0.019676,0,0,0,0,0,0,0,0,1,0.031551,0,0,35,1
1,2,0,0,0,0,0,230,7,0.016456,2,0,0,0,0,0,1,0.005672,0,0,0,0,56,1
1,0,6,0,1,0,0,167,3,0.008763,0,2,0,0,2,0.011983,0,0,0,0,2,0.010213,58,1
2,0,0,6,0,0,0,540,10,0.052871,5,0,0,0,0,0,0,0,0,0,0,0,93,1
1,6,2,4,1,0,0,168,81,0.124675,11,76,0,0,1,0.015201,1,0.021617,1,0.142777,0,0,865,1
1,0,0,2,0,0,0,489,5,0.01043,1,0,0,0,0,0,0,0,1,0.045047,0,0,75,1
1,2,0,0,1,0,0,1263,16,0.042,4,10,0,0,0,0,0,0,6,0.052671,0,0,74,1
1,2,0,0,0,0,0,92,1,0.080473,7,4,0,0,1,0.020593,0,0,0,0,0,0,41,1
1,0,1,1,0,0,0,134,1,0.017682,2,0,0,0,0,0,0,0,0,0,1,0.016552,50,1
2,0,0,1,0,1,0,249,5,0.041875,5,0,16,0,2,0.010503,1,0.027386,3,0.125508,0,0,68,1
1,0,0,2,0,0,0,484,18,0.082867,2,1,10,0,0,0,10,0.014775,0,0,0,0,115,1
1,0,1,3,1,0,0,351,5,0.021931,4,11,0,0,1,0.004457,0,0,0,0,0,0,153,1
1,6,3,0,1,0,0,115,7,0.016546,0,6,0,0,3,0.033204,0,0,0,0,0,0,68,1
2,0,0,0,0,0,0,482,7,0.038925,0,15,0,0,0,0,0,0,0,0,0,0,30,1
2,0,3,0,0,0,0,390,5,0.023301,1,10,0,0,0,0,0,0,0,0,0,0,41,1
1,2,0,1,0,0,0,412,5,0.008477,3,1,0,0,0,0,0,0,3,0.003532,0,0,81,1
1,0,0,7,0,0,0,291,7,0.092175,7,1,10,0,0,0,2,0.006677,1,0.065708,0,0,165,1
1,1,10,4,0,0,0,379,25,0.283936,5,1,27,1,1,0.006102,0,0,2,0.011215,0,0,203,1
1,7,3,1,1,1,0,471,22,0.09556,0,11,1,0,1,0.037424,0,0,4,0.045848,0,0,64,1
1,15,18,3,1,1,0,717,124,0.498771,102,102,33,0,0,0,4,0.003844,23,0.237256,34,0.076987,491,0
4,13,16,2,0,1,0,775,282,0.396377,89,179,46,0,0,0,10,0.134362,22,0.295981,0,0,289,1
1,2,2,1,0,0,0,331,40,0.04774,22,22,17,0,0,0,0,0,1,0.009237,0,0,98,1
1,3,0,3,0,0,0,135,39,0.079896,17,9,20,0,1,0.080411,0,0,0,0,0,0,201,1
1,4,3,3,0,0,0,108,28,0.129525,8,1,9,0,1,0.119243,0,0,0,0,0,0,115,1
1,1,2,1,0,0,0,80,1,0.004225,1,1,0,0,0,0,0,0,0,0,0,0,38,1
1,3,1,1,0,0,0,81,24,0.070754,10,8,6,0,0,0,0,0,0,0,0,0,117,1
1,2,1,2,1,1,0,219,11,0.154091,2,3,0,0,0,0,0,0,2,0.004544,22,0.116854,128,1
1,2,10,1,1,1,0,508,2,0.009428,2,0,0,0,1,0.016399,9,0.047127,0,0,5,0.018866,101,1
1,13,1,2,1,0,0,557,16,0.061796,17,0,1,0,0,0,0,0,2,0.22755,0,0,133,1
